F2NYG	10	a	There is a boy and his father in a store. The boys mouth is agape and he is gesturing to an empty shelf. "The shelf has a big bright label that says New." The father is behind the boy with his eyebrow raised. There is a checkout sign behind the father.  The shelves above and below are in stock. 
0L5ZD	8	a	There are two boys. "They are walking away from a ticket booth that has a sign on it that says  1:30 Movie is sold out." The first boy is smiling and shrugging his shoulders. The second boy has his hands in his pockets and is frowning.
HTGQO	7	a	There is a boy walking by a pool. He is holding a glass of juice in his hand and is looking out over the pool. There is a girl some distance away holding up a hand to her mouth. With her other hand she is pointing to the house behind her.  There is afloat in the pool. There are in the background.  The boy has in hand in his pocket.  The lady is standing near the house. 
OGMA0	8	a	There are two boys and one girl. They are sitting at a picnic table next to the pool. The first boy has a towel over his shoulders and is holding a deck of cards. The second boy is also holding a deck of cards as well as the girl. There are cups on the table and a pair of goggles. There are two red eights in the middle of the table.
F8AVR	13	a	There is a boy and his father. The father is sitting in a sofa reading the Newspaper. The boy is standing beside the sofa with a laptop in his hands. He is holding the laptop towards his father.
LWW54	3	a	There is a boy walking through a park. He is wearing a green hoodie. He is also wearing earbuds and is holding an iPod. There are orange leaves falling around him.  The boy is looking at his iPod. The boy is grinning.
O77UK	10	a	There is a boy sitting in front of a computer. His mouth is opened. His hands are on the keyboard. The computer screen and everything behind the boy is dark.
NJAHF	4	a	There is a boy with a rake. He is raking up fallen leaves into a pile. There is a tree beside the boy. Leaning against the tree is a bag full of leaves. The boy is smiling. The boy is outside. The boy is looking down at the leaves.  There are a lot of trees around the boy. 
LOCWE	11	a	There are three boys. Two of the boys are talking to each other. One is frowning and saying something to the other. The second has his hands in his pockets and is frowning. The third boy is standing some distance away playing with a red yoyo. The boy that is frowning has a bookbag in his hand.  The first boy has his hand in his hoodie.  The second boy is pointing at himself. 
NM4RO	13	a	There is a boy sitting on a couch reading a book. A distance away his father and his siblings are sitting at the table playing a game. The mother is standing behind the fathers chair with her hands on her hips. The mother is frowning. The kids at the table are smiling.  The father is smiling.  The boy sitting on the couch is grinning. The boy on the couch is resting his arm.  There is a blanket behind the door. There is a lamp hanging over the boy. 
5VUQR	8	a	There are two boys. One is fully dressed in a coat sweater and a hat. Laying on a hill of snow is a wooden sled. The second boy  is standing in the doorway and is smiling. The first boy is gesturing towards the sled.
H065C	13	a	There is a boy and his grandfather. The boy is looking up at the grandfather and gesturing to a group of photos on top of a shelf. The boy is saying something to the grandfather. The grandfather is looking  down at the boy and is smiling. The grandfather is standing next to the boy. The grandfather is holding a cane.  The boy is looking at the grandfather. 
G8S63	8	a	There is a boy standing over an aquarium. He is shaking a can of fish food into the aquarium. There are three goldfish in the aquarium. The boy is smiling at the fish. The boy is waving. There is a bookshelf behind the boy. There is a window behind the boy.  The fish is eating the fish food. 
GS9BN	4	a	There is a boy he is walking past a table. As he is walking past he is putting a pair of scissors onto the table. "Behind a large shelf filled with containers of arts and crafts materials a girl is looking into a bin with the label scissors on it." The girl is frowning. They are in the art class.  There is a board with decorations on it. There is cut-up paper on the table with the scissors. There is a shelf that has labels on it. On the shelf the label says "paper markers and please return scissors and glue sticks" The bin next to the girl says "glue sticks"  
097OD	8	a	There is a boy sitting cross legged on the floor. He is holding a can of cat food. Beside him on a paper towel is the lid and a spoon. There is a brown cat on front of him. "The cat is reaching for the cat food with its paw." A short distance away are a blue and purple bowl one has water in it and the other has cat food. "The purple bowl has the word Peanut on it."
FLNJO	12	a	There is a boy standing in a shed. He is reaching over a table with paint cans and paint brushes on it. He is placing the hammer back into place on the wall where the other tools are. The boy is smiling.  There is a large ruler on the table.  There are tools hanging on the wall. 
15T14	10	a	There is a boy sitting on a bench with a stack of donut boxes to his right and a box of cans to his left. Behind him tied to a tree is a big sign. "The sign says Charity Doughnut Stand; Sales and Donations go to Hunger Free Colorado making a difference in the fight to end hunger.." The boy is smiling.
0VZBO	7	a	There is a boy and a girl. They are standing in an art museum. There are paintings of various sizes hanging on the walls. The boy is standing next to a table with a lamp on it. He has his arms outstretched knocking over the lamp. He is looking at it fall eyes wide. The girl is reaching for the lamp.
7WELR	8	a	There is a boy holding a dog. He is walking over to an armchair. The armchair has a red and black checkered blanket and a magazine hanging over the top. The boy is grabbing the blanket. He is looking down at the dog and smiling. The dog is squirming. There is a magazine on top of the couch.  There is a blue ball on the floor. The lamp on the couch is on. 
AOK96	8	a	There are two boys. The first boy is holding a black disc with a dark blue rim. He is bouncing a colorful furry ball on top of it. The second boy has a disc under his arm. It has an orange rim around it. The two boys are smiling.
8FW39	8	a	There is a boy sitting on the floor. He is shaking a cat toy with colorful feathers at the end. "There is a grey and white cat in front of him licking its paws." The boy is looking at the cat. The boy is smiling. The boy is trying to play with the cat. 
JJGP1	13	a	There is a girl on stage. She is holding a microphone and is saying something into it. On the side of the stage are three boys. The first boy is sitting in the chair. He is leaning over and has his hands over his face and is frowning. The second boy is up and  is whispering something to the third. The third boy is frowning and is gesturing to the side of him. The girl is looking at the boys. The girl is playing the guitar.  They are having a talent show. There are other people watching the show. 
IT7FP	10	a	There is a boy and a girl. The boy is holding up his paper. "In red  it says C you can do better." The boy is frowning and looking over at the girls paper. "The girls paper says also in red lettering  A+ Excellent." The girl is looking at the boys paper and is frowning. The girl has a pink book bag on her back. The girl has her hand in her pocket. 
NCD1H	11	a	There are three boys and a girl. They are in a theatre. The first two boys are sitting behind the third. They are smiling and clapping. The third boy is rising from his seat. He is smiling. The girl is in the chair beside him she is also smiling and clapping.
U5RK9	4	a	"There are two boys standing by a door that has a sign that says  Debate Contest The first boy is beaming." He has a first place medal in his hand. The second boy is smiling and his arms are up in the air. The second boy has a yellow book bag on his back.  The door behind the boys is opened. 
IQIT3	8	a	There are two boys. The first is looking down and has his arms crossed. The boy is frowning. The second boy is saying something to the first. He is frowning and gesturing with his hands. The boys have bookbags on their backs.  There is a house behind the boys. They are standing on the sidewalk. There is a fence behind the boys. 
YDZYG	4	a	There is a boy and a girl sitting at a table. On the table are plates of spaghetti salad cups and eating utensils. The boy is holding a basket of rolls. He is holding one of the rolls out to the girl sitting beside him. The girl is holding up her hand and frowning. There are salt and pepper holders on the table.  The girl is looking at the boy. The boy is looking at the girl. The boy is grinning at the girl. The boy has a bread roll on his plate.  
WY85L	10	a	There are two boys. The first boy is standing in the doorway of his house. The second boy is standing in the doorway. He is saying something to the first and is gesturing with one hand. He has the other hand over his heart. There are flowers around the porch. There is a black rail attached to the porch. 
7HKKI	4	a	There are two boys and two girls sitting at a table. There are plates cups forks napkins and a large pitcher of lemonade. One of the boys is holding a plate of hamburgers out to the girl. A woman is walking over with a large half of a watermelon in hers hands. There is a barn behind them.  There are sitting outside.  The watermelon has a utensil in it.  The girl is reaching for the plate. 
SR4CR	11	a	There are two boys and one girl. The first boy is looking up at the sky. "In his hand is a red book with the title Birds The second boy is smiling." His arms are crossed. The girl is frowning and looking up at the sky. The boy with the book is frowning.  The kids are standing next to the river.  There are people on the other side of the river.  There is a picnic table next to the tree.  There is someone riding a bike. 
KFRLK	7	a	There are two boys standing in the theatre. The first is walking away from his seat. There are napkins and loose kernels trailing behind him. In the seat is a large bucket of popcorn and a large cup of soda. The second boy is looking at him. He is holding his empty bucket of popcorn and is putting his cup inside it.
ODK2K	3	a	There are two boys. They are laying on a pile of rocks. They are looking down at a large toad resting on one of the rocks below. There is a little river beside the toad.
E15V2	10	a	There is a boy and a girl. "The boy is standing behind a pair of blue bins labeled Recycle." "Beside the bin is a large pillar labeled Recycle." "The girl is standing in front of a pair of green bins that are labeled Trash." "Behind her is a pillar labeled Trash." She is holding a plastic bag in her hand. The boy is smiling. The girl is smiling.  There are posters hanging from the ceiling. 
DUMH3	0	a	There is a boy walking through the kitchen. He is holding a bicycle helmet in his hands. Behind him a kitchen towel is falling off the oven railing and is falling to the ground.
ZYYKG	12	a	There is a boy sitting behind a table. On the table are Ketchup an open jar of peanut butter a loaf of bread a open box of crackers and a plate with two slices of bread and peanut butter and mustard on it.  The boy is holding a container of mustard in one hand and tossing another sandwich into the garbage.
XWJR7	12	a	There is a boy. He is leaning down to pick up some pens. He has a soccer ball under one arm. On the table is a lamp and a cup that is tipped over. There are some books under the nightstand.  The boy is kneeling in front of a pink couch.  There is a paper drawing on the table. 
NY6N4	15	a	The guys are getting food. The cook is smiling. There is a boat in the window. The boys have sandwiches on there plate. The boy in the green shirt has a spoon. The two guys are in a buffet line. There are trays full of food and plates lining the table. The boy is putting some of the Apple and Pepper Chutney onto the other boys plate. Both of the boys are smiling.
YPBJ7	8	a	The mom is holding coffee. They are in a dinner. The boy is smiling. The man is holding a menu. The man has a band aid. The band aid is on the mans nose. There is a cup of coffee in front of the man. The boy is looking at the mans menu. They are sitting at a counter.
C697X	12	a	The son is throwing stuff out his closet. The dad is holding towels. The dad is looking at his son. The boys on his knees. Thee boys mouth is agape. He is reaching into the closet. He is tossing out socks Baseballs Tennis balls Flip-flops out of the closet. The father is frowning.
YNE7I	6	a	The man is wearing a mask. "The boy isnt wearing a mask." The barber has a comb in his hand. The boy is looking at a book. The man is holding an iPad. The boy is sitting on a bench by the door. There is a plant by the door. It is sunny outside.
E5CAC	8	a	The friend by the door is waving. The friends are wearing the same shirt. The shirts have rhinos. There are skates in the closet. The boys are holding hockey sticks. There is a duffel bag in front of the boy. The boy is peeking around the corner. The boy is smiling.
DAZT5	0	a	The sink is leaking. "Theyre in a bathroom." The boys are wearing the same thing. The boy with orange hair is smiling. The boy with brown hair is frowning. They are standing in the bathroom. The boy with the brown hair is holding a book and a pencil. The book is red. The boy with the orange hair is wearing a dark blue bookbag. They are wearing the same outfit.
0F6UZ	2	a	The boy is throwing candy in his mouth. The mother is by the scale.. The mother is smiling. The mom has on a purse. The boy is reaching into a bin of pink candy. There are containers of candy lining the walls. The mom is smiling.
2UY6X	6	a	The classmates are at the fountain. The boy pressing the button. The girl is looking a the boy. The girl is holding a book. The girl is smiling. The girl is also holding  a green and yellow pencil. The boy is pressing down on the button for the water fountain. The boy is saying something.
EI47C	8	a	They are in the store. The father is smiling. The boy is smiling. The father and son are by the bananas. There are tomatoes on the table. "Theres a shopping cart behind them." The father is putting apples into a little bag. The boy is holding up something to his father. There are vegetables lined up behind them.
AMQGQ	8	a	The girl is smiling. The boy behind the girl has on glasses. The boy is holding  water. People are riding bikes on the sidewalk. The boy holding the bottle of water is looking back at the bikers. The girl has her hands in her pockets. She is smiling. They are walking down a gravel path.
PYSGW	6	a	The girl is frowning. The boy in the red shirt is smiling. The boy in the green shirt frowning. He has one hand on his forehead . He is sitting at his desk. He is holding a piece of paper in his hand. He is frowning. There is also an open notebook and a pencil on his desk.
V53PP	8	a	The guys are looking at each other.  The boy in the  green shirt is frowning. The boy in the purple his an eyebrow up. The boy in the purple is gesturing towards something to the side of him. The boy in the green has his arms crossed. They are standing in the middle of a path. Two runners are headed straight for them.
0TY3H	0	a	The boy in the red  shirt has his shoulders up. The boy in the red shirt is holding a piece of paper in his hand. He is frowning. The boy in the white and blue shirt is frowning. "He is holding a piece of paper that reads A- Good Job at the top."
FPPOS	12	a	The boy is drying a ball. There are white towels behind him. The boy is smiling. The boy his dark blue eyes. The basketball is covered in dirt. He is rubbing the basketball with the towel. There is a mirror and a sink behind him. The boy is in the bathroom.
K8TX1	10	a	The boy is selling candy The boy is smiling at the man. There a purple lamp by the window The candy is $3. The candy is in a red and blue box. The father is sitting on a sofa. He is wearing a dark blue sweater. The boy is gesturing to the box of candy. The father is holding a iPad.
NAOXG	10	a	The boy is wiping the dog off. The dog is dirty. There boy is sitting next the dog. The dog has his tongue out. The dog is white. They are sitting on the front porch. They are in front of a blue door. He is  wiping off the dog with an orange and yellow rag. The boy is smiling.
RNUOA	10	a	The man in the back is waving. The boy is smiling at the lady. There boy has a clipboard. The man is behind the bushes smiling. The boy is holding a book about seeds. He is handing the book to the lady. "He is wearing a blue and red shirt that says All Star Eagle Band."
HTW15	13	a	The  boy is smacking his knees. "Theres a small horse by the table." "Theres pizza on the table." The man is ordering at the counter. There is a woman and her daughter sitting at the table. The daughter is eating her pizza. The woman is looking at the boy. "The womans purse is beside her plate."
WNJWZ	11	a	The boy is frowning. The mother is reaching toward her son. The boy is shrugging his showers. There a picture on the wall. There is a blue bookbag hanging on the boys arm. the boy is looking down. The mother is covering her mouth with her hand.
6PF4I	8	a	The friends are at the theater. The boy in blue his a dog. The boy in the white shirt has popcorn. The boy we the drink is smiling. The boy in the white shirt is looking at the dog. The dog has a vest that says Service dog in Training. He is saying something to the boy with the dog. There are movie posters lining the walls behind them.
564LO	10	a	The friends are getting splashed by water. The friends are frowning. The car is sliver. The trees are green. 
X5PXC	10	a	The kids are on a field.. The boy in black shorts is holding a ball. All if the friends are frowning. There is one girl in the group. The boy in the green shirt has his hand on his hip. He is gesturing to the girl and saying something. He is frowning. The girl has both hands on her hips. She is looking at the boy. She has an eyebrow raised.
SJZ4K	3	a	The boy has his hands on his face. The mother is frowning. The waitress is taking orders. "Theres a menu on the table." The mother is holding a cup of coffee. She is looking at the waitress. The waitress is bent over looking at the boy. They are sitting in a booth. There is a drink on the table.
V3IJC	8	a	The friends are at the park. The boys are smiling. "Theres a girl with the boys." The sky is blue. They are all wearing silver bands around their waists and yellow tags hanging from it. The boy in the red shirt is looking at the girl and saying something.
TOI2Y	3	a	The boy is ordering from a menu. The waiter has grey hair. The boy and the waiter are smiling at one another. there is a glass of water on the table. The waiter is wearing a black shirt and an apron.. He has a notepad and pencil in his hand. The boy is sitting in a booth.
NYGEA	14	a	The boy in the green shirt is smiling. The teacher is sitting down. They are in a classroom. Test today is written on the board. The boy is holding up a piece on paper. The teacher is looking at the boy. The boy is smiling. There are pens stacks and notebooks on her desk. She is holding a piece of paper in her hand.
ZVEIJ	0	a	The boy in the green shirt is waving at his friend. The boy in the red shirt is pointing at the water. "Its a  wood fence around the garden." There are towels hanging on a line. The boy has a hose in his hand. The hand is spraying water on the towels. There is water dripping from the vegetable garden.
6ENA3	13	a	The children are in a classroom. The boy in the green shirt is frowning. There is a school news paper on the wall behind the students. The girl is smiling. They are all sitting at desks in a classroom. The boy in the red shirt is writing something on a piece of paper. He is smiling.
ITMXL	12	a	The boy is smiling. The boy is cleaning. The boy is reaching for his socks. There a brown dresser in the room. He has a blue vacuum cleaner in his hand. There is a window beside his bed.
7WANC	10	a	The girl in purple is frowning. The boy with brown hair is slashing the water. The kids are at the pool. There is a beach ball in the pool. The boy with the red hair is pointing at the girl. He is frowning and saying something to the girl. The girl in the purple ahs a pink and orange towel.
QR2JK	8	a	The friends are at the lake The boy with brown hair  has his eyes closed. The  boy with orange hair is frowning. They are carrying fishing poles. The boy with the brown hair has his face in his elbow. He is holding a box. The boy in the white shirt is wearing a vest. His fishing rod is over his shoulder.
JKDNS	10	a	The boy sitting on the pouch is frowning. The boy standing up is smiling. The parents are looking at there son. The mom is holding food bags. There is a white gate behind them. There is a black car. The boy is pointing over his shoulder.
GFUM4	5	a	The boy is sneezing into his arm. The boy in the white shirt is looking at the boy in to green. The girl is holding popcorn. The friends are in the theater. The boy in the white shirt is holding a drink. They are walking down stairs. The girl is looking at the boy in green. She is smiling.
23UZC	7	a	The friends are at the park. "Theres lighting in the sky." The girl is pointing up. The brown boy and the are frowning. The boy with the brown hair is holding a pink frisbee in his hand. He is looking up at the sky and frowning. The boy with the green shirt has his hands on his hips and is smiling. He is looking at the boy with the brown hair.
XTF9O	8	a	The boys are in the bed. The tv is in front of them. The boy with glasses is frowning . The boy in green is smiling. There is a couch and a lamp behind them. The TV is on. 
K58M4	7	a	The boy is opening the door. The boy is smiling. The  sky has dark clouds. There is lighting in the sky. The boy has on a red shirt. he has a basketball under one arm and is opening the door with the other.
HXN7T	8	a	The is smiling. The girl is smiling. They are indoors. "Theres a cat by the chair." There is a TV on a table. "Theres a game console sitting under it." The girl is holding a game controller in her hand. The other game controller is on the floor in front of the boy. The boy is opening up his bookbag. He is looking at the girl and smiling.
UZOIW	13	a	The boy in the green hoodie is eating popcorn.  the boy in the boy shirt is looking behind him. The boy in the blue is frowning. "The boy in the green has hes feet on the back of another seat." The boy sitting beside the boy with the green shirt is frowning. They are sitting in a movie theatre.
M6VA4	11	a	The boy is sitting on the couch. The boy is frowning. The boy is holding a remote. The boy his on leg on the other. The boy is frowning. He is gesturing towards the TV and saying something. "Theres a table with a potted plant behind him."
WJ3FF	13	a	The boy is on his cellphone. The boy is sitting down. The boy is on a plane. The boy is smiling. There is a man in a blue shirt sitting in front of him. Outside the window are white clouds.
DTPOF	3	a	The friends are at a hockey game. The purple player is smiling. The white player is looking at the purple player. The friends are frowning. The two friends are sitting behind the glass. The player in the purple has his arms up. He is standing behind the hockey net.
JW1GD	11	a	The boy is reaching for the honey. The boy with glasses is frowning. The are pancakes on the table. There is orange juice on the table. The boy in the green shirt is pushing back his chair. He is smiling. 
CMMJE	12	a	The boy in green is waving at the other boy. The boy in green is smiling. The brown boy is frowning. There are three books on the table. The boy in the blue shirt is pointing to the books scattered on the floor. He is frowning and saying something to the boy in the green. The books on the shelf have fallen over. Above the shelves it says Adventure and Science Fiction.
MU83P	8	a	The mom is smiling. The girl is smiling The boy is smiling. There food on the table. The girl in the pink shirt is looking at the boy in the red shirt. The boy in the red shirt is saying something and gesturing with his hands. There is a napkin holder and a salt and pepper shaker in the middle of the table.
JD98O	12	a	The boy is smiling. The boy is on his knees. The man is standing up. The man smiling. The boy is putting books on display stands. There is a green couch behind him. There is a book on the couch. "Beside the couch there is a poster that says  Ready Set Read! The boy is putting books on display stands." There is a green couch behind him. There is a book on the couch. "Beside the couch there is a poster that says  Ready Set Read The boy is putting books on display stands." There is a green couch behind him. There is a book on the couch. "Beside the couch there is a poster that says  Ready Set Read"
KSKMV	8	a	The mom is in a robe. The dad is smiling. "The son is standing up Theres food on the table." The father is wearing a grey shirt. The mom is smiling.
NNZJ9	8	a	the friends are frowning. They are outside on a track field. The orange headed friend is pointing behind himself. They have on the same gym suit. the them three kids are standing together on the track. The orange haired boys friend has his arms crossed.
0IDT7	6	a	The boy is running from the house. The boys mouth is open. "Theres a puppy in the yard." The parents are outside. The parents are standing behind the counter. They are both looking at the boy. The puppy is standing beside his food bowls. The boy has a yellow bookbag in his hand.
22ETS	8	a	The kids are in line. There one girl in line. The boys are smiling at each other. The two boys are holding bottles in their hand.
JSVQ1	6	a	The boy is eating pizza. There girl is eating pizza. The mom is eating pizza. "Theres pizza on the table." The boy in the green shirt has a hamburger and fries in front of him. He is eating the fries. They are all wearing the same shirts. The girl is reaching for her drink.
ES9VB	12	a	There are leaves on the floor. In front of the boy is a table. On the table is a purple lamp and a plate. The plate and the table are covered in water. The boy in green is looking back and saying something to the other boy. There is a dog sleeping on the couch. The boy is cleaning up leaves and glass.
WQOCB	8	a	The boys are at the park. "Theyre eating at a bench." "Theres a brown fence around them." The girl is having juice. The boy in the red shirt has a plate of PB &J and fries in front of him. The boy sitting beside him has a sandwich and a salad on his plate. He also has a cartoon of milk.
UUTJT	12	a	The father is watching his son. The boy in knelling down. "Theres tools on the ground." "Theres tools on the wall." The tools on the table. There are boxes under the table. There is a broom leaning against the table. There is another table in front of the boy. There are nails falling off the table.
QEOLD	8	a	The boy is frowning. The girl is frowning. The girl is tossing a ball. The boy has on head gear. The boy is wearing a blue and green baseball uniform. His arms are crossed. The girl is wearing a red baseball uniform. She has a baseball mitt on. There is a fence behind them.
BQYBI	13	a	The teacher is frowning. The boy is throwing paper. The girl is frowning. There in a classroom. The are balls of paper on the desk and on the floor. The boy throwing the papers is looking behind him. The teacher is scratching his head.
Y7CL1	8	a	The boy his a soccer ball. The friends are in a park. The brown boy is holding a towel The towel is yellow. The boy with the red hair is wearing a red and white soccer uniform. They are walking across a soccer field. There is a soccer net behind them.
CLB8V	0	a	The students are in a classroom. The teacher is holding a picture. The teacher is pointing at the picture. The students are looking at the picture. The teacher is smiling. "Theres a shelf lined with books against the wall." A plant sits atop the shelf. "Theres a board with papers on it and posters on the wall."
3ARDS	8	a	The friends are sitting on a bench. The boy with glasses is frowning. The boy with glassing is touching his sock. The in green is smiling. The is a blue duffel bag between the boys. The boy in the green is smiling and pointing to his friend.
653OW	13	a	The boy as comic books on the table. The boy has his hand on the light switch. The boy is standing up. The light is on in the hallway. The is a board on the wall. "There is a sticky note on the board that reads Return Comics to Sam by Friday."
73EW6	8	a	The friends are in the hall. The friends are smiling. The friends are looking at each other. The friends have items in there hands. The friend with the blue and green sweater has a dark blue bookbag. "Theres a board behind them." The boy in the red shirt has a yellow book in his hand.
9OIT0	13	a	The boy is holding a book. The boy is smiling. The friend his a grey hat. The friend has his shirt tucked in. "The book says The Funniest Moments in Sports"
2591G	13	a	The father is frowning. The boy is smiling at his father. The boy is holding a snack box up to the dad. The boy and his father are in a store.. The father is putting apples into a bag. There is a cart in front of the father. There is a women in the back looking at lettuces. A store employee is behind them looking at carrots.
CT0YP	8	a	The older kid is frowning. The younger kid is running. The younger kid is smiling. The mother is looking at the older boy. The mother is frowning.
IX6BZ	6	a	The mother is reaching in the freezer. The boy is looking away from the mother. "Theyre in a store." "Theres ice cream behind them." 
T6CNK	8	a	The dads are shaking hands. There children are smiling at each other. The mothers are hugging. "The familys are in the same yard." The younger boy has a toy truck in his hand. The older boy is down on one knee. He is saying something to the younger boy. They are both smiling.
9I6VZ	14	a	The dad is smiling. The mom is smiling. The son is smiling. The are at the store. The cashier is standing behind the counter. She is handing the father a bag. They are both smiling. The boy is holding two toy superheroes.
TW2I5	8	a	The boys are by the pool. "The boys dont have on shirts." The boy in the green shorts is smiling. The boy in the red shorts is frowning. The boy in the green shirt is getting into the pool. The boy in the red shorts is pointing to something.
KEDI5	6	a	The mom is smiling. The boy is smiling. "Theres a purple plant on the table." The woman with purple on is in front of a computer. "The are posters behind them that say Belize and London." The mother is looking past the woman.
9HHI6	8	a	The boys are in the pool. They are playing with a bench ball. The dad is sitting in a chair. The dad has on shades. 
3CBBS	5	a	The boys are at a show. The boy with orange hair has drums. The friend is frowning. The boys are next to each other. The both have on red shirts. "The boy thats frowning has a clarinet in his hand." He has his arms crossed.
GGWMU	13	a	The boy is frowning. The boy is on the phone. The dad is smiling. The adults are sitting down. The mother is standing. She has a tray in her hand. The older woman is holding a cup of coffee in her hand.
AOSLN	3	a	The lady has on a headset. The boy is standing up. The lady has a clipboard. The boy is grabbing a red curtain. The boy is peeking around the curtain. "There is a sign on the wall that reads Wardrobe." The boy is frowning.
YPPTV	8	a	The girl is smiling. The boy is smiling. The friends are standing up. The girl is holding a ball. The boy is standing in the doorway.
K5UTQ	2	a	The kids are on a tennis court. The kids are holding tennis racks. The ball is flying toward the boy whose frowning. The orange headed boy is smiling. The boy with the red hair is standing behind the tennis net. The boy frowning has his hands in the air.
U61EV	13	a	The kids are frowning. The mom has her finger to her mouth. The there are two brown people are the window. The brown father is holding his wallet. The father is pulling money out of his wallet. They are standing in line to the movie theatre.
1JLOX	8	a	The kids are running. The kids are smiling. The kids are on a felid. There a soccer ball in front of the kids. The of the kids are wearing a white and blue soccer uniform. The boy running towards him is wearing a red and black uniform.
NU21I	8	a	The girl is getting her face painted. The boys are smiling. The girl standing up is frowning. The little girl is sitting. 
TN8GA	2	a	The boy is smiling. The girl is frowning. The kids are sitting at the table. There a chest board on the table. The boy in the green is holding the dice. He is pointing to the board.
J0F0Y	12	a	The boys are in the back yard. The boy in a brown shirt is reaching for sticks. The boy in the brown shirt is frowning. The boy in the brown shirt is holding sticks. The boy in the green is throwing sticks over the wooden fence. He is smiling. On the sidewalk is a box of chalk.
F4QDW	4	a	The girl is wearing yellow glasses. The boy is smiling. The girl is smiling. The boy is holding a card with a star on it. The  other hand he has a card with a paw on it. They are sitting at a table. On the table green cards are scattered across the table.
HEGMS	12	a	The boy in the red shirt is hiding sticks. The boy in blue pants is reaching up. The boys are in the yard. "There a brown fence around the boys." The boy with the blue pants is tossing a ball around. The boy in the red shirt is putting the sticks into a pile.
XGS9P	12	a	The soap is yellow. The soap has eyes. The soap is in water. The rag is pink. The soaps eyes are wide. His mouth is open. He is sinking into the water. The pink rag is swimming over the soap. His eyes are closed and he is paddling hard.
MHVJQ	6	a	The mother has on a purple jacket. The boy has on a backpack. The mom is standing up. The boy is standing up. The boy has on a green jacket. He is rushing out the door. On the moms arm is a watch. The mother is frowning.
2DZTA	5	a	The lady has on a pink shirt. The boy is standing up. The boy is outside. They have papers in there hands. The is a red bike behind the boy. He is holding a helmet under his arm.
IODI3	12	a	The boy is grabbing floor chair. The floor seat is purple. "Theres plants in the living room." The boy is leaning forward. The is a can of soda on the floor by the boys foot. On a table is a small T.V.
FPUMF	8	a	The boy is standing up. The lady is sitting in a blue chair. The lady has her feet up. The lady has a paper in her hands. The lady is looking back at the boy. The lady is smiling.
50O8O	11	a	The  boy is laying on the coach. The boy is holding a remote. The coach is  blue and green. The boy has on a yellow shirt. The has a remote in one hand and a bowl of popcorn in the other. He is saying something. Beside the couch is a table with a lamp on it.
61VRN	5	a	The students are in a classroom. "Theres three kids standing up." There are 1 student sitting down. There one girl standing up. The girl and boy that are standing both have papers in their hands. The boy is wearing a purple shirt. He is looking at the boy with the green jacket. He is smiling.
BUVWR	3	a	The boy is holding a phone. The boy has a bag in his arms as well. has The boy on a blue jacket. The boy is standing up. The is walking away from the front entrance of the grocery store. The boy is smiling.
GSQ4N	13	a	The woman is looking at the boy. The boy is looking at the woman. The woman is wearing a pink shirt. The boy is standing up. The woman is standing behind the counter. The boy is showing her a receipt. The woman is looking at the receipt. There is a bag on the counter in front of the woman.
ZMY5J	8	a	The friends are standing up. "Theres a cat on the chair." The chair is green. The lap is on the table beside the green chair. The cat is knitting a sweater. Bothe friends are looking at the cat and are smiling.
1S5A9	3	a	the girl is on a swing. "Theres a cloud in the sky." A purple bird is flying. The girl has blue shoes on. the white bird is flying by. Below the girl are hills and trees. The girl is smiling.
GUSNF	8	a	The boy in green has blonde hair. The boy with the ball has a purple short on. The kids are outside. The kids are standing up. The boy with the purple vest has a basketball in his hand. His eyebrows are scrunched up and he is frowning. He is looking at the boy in the green sweater. The boy with the green sweater is saying something . His hands are balled into fists.
IF5B6	2	a	The boys are looking at each other. The boys are standing up. The boy in purple has blonde hair. The boy in yellow has brown hair. The boy in yellow has his arms crossed. He is frowning. The boy in purple is saying something to the boy in yellow. They are standing by a white fence.
OB5CT	2	a	The family is together. The grandmother is looking down at the girl. The boy has bread in one hand. The boy is reaching for his mouth. 
FHOQ8	12	a	The boy has a sponge. The boy is standing in front of the table. There a piece of pie on the table. "Theres a green bottle on the table." The a plate of pie on the table. Behind the boy is a fridge. The boy is smiling.
E7E10	8	a	The dog is standing up. The dog has on a shirt. The friends are looking at each other. "Theres a bush beside the friends." The boy with the green is looking down at the dog. The boy with the yellow shirt is looking at the boy in the green and saying something. "The dogs shirt says Bow Wow."
IOWZT	3	a	The boy is smiling. The boy is sitting at the table. The boy has on a blue jacket. The boy has a pencil in his hand. The has a book and a sheet of paper in front of him. he has a green binder beside him.
9C4S9	11	a	The boy has his mouth open. The boy has his eyes open. "Theres a clock on the table." "Theres a picture on the wall." The boy has a remote in his hand. He is on a couch.
4I9CU	7	a	The boy is on the ground. The boy has safety gear on. The boy has rolling skates on. "The boys helmet is purple." "The boys hand is on the helmet." The boy is looking confused. The man is kneeling down over the boy. The man is looking over at the boy. "The mans hand is pointed towards the boy."
CYSJK	7	a	There is a sign that says "No Running On Pool Deck." The boy was running on the pool deck. The boy is trying to keep balance. "The boys hands in the air."     There is a washing machine behind the cat.
HXQS0	12	a	The boy is looking at the cat. The boy is frowning at the cat. The cat is looking at the boy. There is milk in the bowl. There is milk spilled by the bowl. The mom is looking at the spill. The mom is pointing at the spill. The mom is frowning. The mom is holding a laundry basket.
